,Unnamed: 0,id,x,y,date,R1dmed,R1dmean,R1error,R2error,sunrise,sunrise.hours,sunset,sunset.hours,diel,revisits,day,avg_distance
501,502,Bertha,143.6519898995186,-38.49354529890929,1/10/2021 14:00,215.6406626,155.0920403,False,False,1/10/2021 6:01,7.971944444,1/10/2021 18:30,-4.510833333,day,68,01-Oct-2021,37.9158472079389
502,503,Bertha,143.6508924998045,-38.4957752981643,1/10/2021 21:00,59.59002901,123.1205421,False,False,1/10/2021 6:01,-9.028055556,1/10/2021 18:30,2.489166667,night,31,01-Oct-2021,213.27317570322955
503,504,Bertha,143.64845979950854,-38.49596570067929,1/10/2021 22:00,179.2500268,310.2094739,False,False,1/10/2021 6:01,-8.028055556,1/10/2021 18:30,3.489166667,night,1,01-Oct-2021,18.813165940473784
504,505,Bertha,143.64836649961427,-38.49581290379415,1/10/2021 23:00,188.4825296,306.8767439,False,False,1/10/2021 6:01,-7.028055556,1/10/2021 18:30,4.489166667,night,2,01-Oct-2021,17.704416799179118
505,506,Bertha,143.64818969962658,-38.49573459830047,2/10/2021 0:00,199.2243281,321.3237043,False,False,2/10/2021 6:00,-6.001944444,2/10/2021 18:31,-18.52638889,night,2,02-Oct-2021,142.03334309533852
506,507,Bertha,143.6497531994675,-38.49609149630889,2/10/2021 1:00,115.5100148,220.9041264,False,False,2/10/2021 6:00,-5.001944444,2/10/2021 18:31,-17.52638889,night,4,02-Oct-2021,155.20103166587586
507,508,Bertha,143.65060209938235,-38.494862797473466,2/10/2021 2:00,49.017,65.31611651,False,False,2/10/2021 6:00,-4.001944444,2/10/2021 18:31,-16.52638889,night,34,02-Oct-2021,12.3187772216392
508,509,Bertha,143.65067269965365,-38.49507769862466,2/10/2021 4:00,0.0,86.06352263,False,False,2/10/2021 6:00,-2.001944444,2/10/2021 18:31,-14.52638889,night,36,02-Oct-2021,18.769123351189695
509,510,Bertha,143.6506920002286,-38.49490929809185,2/10/2021 5:00,0.0,70.82076248,False,False,2/10/2021 6:00,-1.001944444,2/10/2021 18:31,-13.52638889,night,39,02-Oct-2021,88.13397480461587
510,511,Bertha,143.65158390027648,-38.49528219957395,2/10/2021 6:00,49.017,78.92704405,False,False,2/10/2021 6:00,-0.001944444,2/10/2021 18:31,-12.52638889,night,38,02-Oct-2021,172.04068316130653
511,512,Bertha,143.6534921995967,-38.492569503625006,2/10/2021 8:00,239.2638064,303.8786632,False,False,2/10/2021 6:00,1.998055556,2/10/2021 18:31,-10.52638889,day,1,02-Oct-2021,276.094969296122
512,513,Bertha,143.65338179999546,-38.495055201006764,2/10/2021 9:00,186.1703597,192.3242195,False,False,2/10/2021 6:00,2.998055556,2/10/2021 18:31,-9.526388889,day,38,02-Oct-2021,69.86386403491282
513,514,Bertha,143.6516802002844,-38.49372229733823,2/10/2021 12:00,4.8952,113.40689,False,False,2/10/2021 6:00,5.998055556,2/10/2021 18:31,-6.526388889,day,64,02-Oct-2021,0.9924878518108969
514,515,Bertha,143.65166849954102,-38.49369710031327,2/10/2021 15:00,13.5832276,109.6001795,False,False,2/10/2021 6:00,8.998055556,2/10/2021 18:31,-3.526388889,day,69,02-Oct-2021,205.26911928105034
515,516,Bertha,143.65395299936569,-38.494139796579205,2/10/2021 16:00,191.7661533,234.0910471,False,False,2/10/2021 6:00,9.998055556,2/10/2021 18:31,-2.526388889,day,3,02-Oct-2021,217.9144438292043
516,517,Bertha,143.65171940021995,-38.49326100094738,2/10/2021 17:00,103.155,157.930738,False,False,2/10/2021 6:00,10.99805556,2/10/2021 18:31,-1.526388889,day,59,02-Oct-2021,102.46384460587132
517,518,Bertha,143.65516839987257,-38.492694697027325,2/10/2021 20:00,345.461351,390.1135822,False,False,2/10/2021 6:00,-10.00194444,2/10/2021 18:31,1.473611111,night,8,02-Oct-2021,329.5583388271603
518,519,Bertha,143.65359619962692,-38.49539419574074,2/10/2021 21:00,174.7350885,198.2909409,False,False,2/10/2021 6:00,-9.001944444,2/10/2021 18:31,2.473611111,night,35,02-Oct-2021,240.54976914792553
519,520,Bertha,143.6508443997121,-38.49553210091475,2/10/2021 22:00,8.385,128.3120346,False,False,2/10/2021 6:00,-8.001944444,2/10/2021 18:31,3.473611111,night,33,02-Oct-2021,32.95260135412343
520,521,Bertha,143.65077299975823,-38.49582360400278,2/10/2021 23:00,32.174,168.8422059,False,False,2/10/2021 6:00,-7.001944444,2/10/2021 18:31,4.473611111,night,29,02-Oct-2021,144.7784764676106
521,522,Bertha,143.64911500011024,-38.49588059518262,3/10/2021 0:00,148.8143407,284.3219269,False,False,3/10/2021 6:58,-5.975833333,3/10/2021 19:32,-18.54166667,night,1,03-Oct-2021,200.21962455597202
522,523,Bertha,143.64713640043885,-38.49496660379018,3/10/2021 1:00,322.6164888,401.5793437,False,False,3/10/2021 6:58,-4.975833333,3/10/2021 19:32,-17.54166667,night,2,03-Oct-2021,129.45700185015562
523,524,Bertha,143.6500071006556,-38.495558602899834,3/10/2021 3:00,65.96281055,203.8523707,False,False,3/10/2021 6:58,-3.975833333,3/10/2021 19:32,-16.54166667,night,7,03-Oct-2021,27.054182373603197
524,525,Bertha,143.64973790039932,-38.49567960153646,3/10/2021 4:00,90.84742514,234.1267242,False,False,3/10/2021 6:58,-2.975833333,3/10/2021 19:32,-15.54166667,night,4,03-Oct-2021,83.86452824976702
525,526,Bertha,143.65052110019187,-38.49611769911618,3/10/2021 5:00,110.9398116,225.2721162,False,False,3/10/2021 6:58,-1.975833333,3/10/2021 19:32,-14.54166667,night,13,03-Oct-2021,123.14029292340243
526,527,Bertha,143.6511520997519,-38.495125396280315,3/10/2021 6:00,7.398999999,90.49571256,False,False,3/10/2021 6:58,-0.975833333,3/10/2021 19:32,-13.54166667,night,36,03-Oct-2021,144.21475970668
527,528,Bertha,143.65279989958998,-38.495021395511095,3/10/2021 7:00,95.30068428,116.4857262,False,False,3/10/2021 6:58,0.024166667,3/10/2021 19:32,-12.54166667,day,33,03-Oct-2021,216.3078608386182
528,529,Bertha,143.65173890024843,-38.49326019876137,3/10/2021 8:00,15.90082278,151.4916336,False,False,3/10/2021 6:58,1.024166667,3/10/2021 19:32,-11.54166667,day,61,03-Oct-2021,4.5102387580274055
529,530,Bertha,143.6517596997627,-38.49333979892948,3/10/2021 10:00,3.818524851,158.9512472,False,False,3/10/2021 6:58,3.024166667,3/10/2021 19:32,-9.541666667,day,63,03-Oct-2021,7.582627764810434
530,531,Bertha,143.65171839956818,-38.493399902944255,3/10/2021 11:00,6.142,158.1788084,False,False,3/10/2021 6:58,4.024166667,3/10/2021 19:32,-8.541666667,day,62,03-Oct-2021,3.9455105684932406
531,532,Bertha,143.65166929975646,-38.493300500352774,3/10/2021 14:00,9.238592326,184.607412,False,False,3/10/2021 6:58,7.024166667,3/10/2021 19:32,-5.541666667,day,60,03-Oct-2021,2.7910984402627435
532,533,Bertha,143.6516990998579,-38.49334500109541,3/10/2021 16:00,5.3026,196.2533503,False,False,3/10/2021 6:58,9.024166667,3/10/2021 19:32,-3.541666667,day,64,03-Oct-2021,99.46693676926344
533,534,Bertha,143.65254670023197,-38.492745698814765,3/10/2021 17:00,77.74134587,237.9112037,False,False,3/10/2021 6:58,10.02416667,3/10/2021 19:32,-2.541666667,day,7,03-Oct-2021,145.20402434116335
534,535,Bertha,143.6506414996005,-38.49489099831247,3/10/2021 19:00,173.0477,219.5777138,False,False,3/10/2021 6:58,-11.97583333,3/10/2021 19:32,-0.541666667,day,36,03-Oct-2021,186.9101400329178
535,536,Bertha,143.65228990049724,-38.49596660005413,3/10/2021 20:00,90.91484791,154.262928,False,False,3/10/2021 6:58,-10.97583333,3/10/2021 19:32,0.458333333,night,36,03-Oct-2021,136.0496751971555
536,537,Bertha,143.65370209978818,-38.49544660218449,3/10/2021 21:00,62.35964405,88.15018921,False,False,3/10/2021 6:58,-9.975833333,3/10/2021 19:32,1.458333333,night,29,03-Oct-2021,201.45467860397102
537,538,Bertha,143.65598740022668,-38.49570730184962,3/10/2021 22:00,199.2630485,267.8794909,False,False,3/10/2021 6:58,-8.975833333,3/10/2021 19:32,2.458333333,night,33,03-Oct-2021,194.530033555237
538,539,Bertha,143.65321839940097,-38.498454796878846,4/10/2021 0:00,289.4990471,385.8044934,False,False,4/10/2021 6:57,-6.95,4/10/2021 19:33,-19.55722222,night,1,04-Oct-2021,400.67566717200947
539,540,Bertha,143.65698640033168,-38.496390799323024,4/10/2021 1:00,270.7396689,369.2989259,False,False,4/10/2021 6:57,-5.95,4/10/2021 19:33,-18.55722222,night,5,04-Oct-2021,106.89158510391555
540,541,Bertha,143.65595989961886,-38.495864996143666,4/10/2021 2:00,175.9413,264.485369,False,False,4/10/2021 6:57,-4.95,4/10/2021 19:33,-17.55722222,night,31,04-Oct-2021,75.71519004522729
541,542,Bertha,143.65519760028596,-38.49619109870937,4/10/2021 3:00,120.1057366,219.1762166,False,False,4/10/2021 6:57,-3.95,4/10/2021 19:33,-16.55722222,night,15,04-Oct-2021,113.53895370597425
542,543,Bertha,143.65394459996926,-38.495914504020206,4/10/2021 4:00,0.421,107.6682979,False,False,4/10/2021 6:57,-2.95,4/10/2021 19:33,-15.55722222,night,13,04-Oct-2021,6.997573078200924
543,544,Bertha,143.65537600009918,-38.49499980280268,5/10/2021 3:00,222.0176675,219.624101,False,False,5/10/2021 6:55,-3.924166667,5/10/2021 19:34,-16.57305556,night,10,05-Oct-2021,20.226219190420906
544,545,Bertha,143.65122069990232,-38.49530399625217,5/10/2021 21:00,104.3235149,150.6780248,False,False,5/10/2021 6:55,-9.924166667,5/10/2021 19:34,1.426944444,night,44,05-Oct-2021,83.67071863996652
545,546,Bertha,143.6506956994962,-38.494673198748586,5/10/2021 22:00,159.0511637,226.8979005,False,False,5/10/2021 6:55,-8.924166667,5/10/2021 19:34,2.426944444,night,35,05-Oct-2021,97.2549822024449
546,547,Bertha,143.6509938998494,-38.49551739835752,5/10/2021 23:00,84.3227,179.0188097,False,False,5/10/2021 6:55,-7.924166667,5/10/2021 19:34,3.426944444,night,38,05-Oct-2021,127.85816151818591
547,548,Bertha,143.6520972006012,-38.49627560186763,6/10/2021 0:00,92.2991371,108.5632799,False,False,6/10/2021 6:53,-6.898333333,6/10/2021 19:35,-19.58861111,night,18,06-Oct-2021,9.622167875657258
548,549,Bertha,143.65198800021474,-38.496263399040934,6/10/2021 1:00,109.0427914,103.5251548,False,False,6/10/2021 6:53,-5.898333333,6/10/2021 19:35,-18.58861111,night,19,06-Oct-2021,121.23352893490522
549,550,Bertha,143.65077789973543,-38.49572640185177,6/10/2021 2:00,95.60005833,177.9642105,False,False,6/10/2021 6:53,-4.898333333,6/10/2021 19:35,-17.58861111,night,31,06-Oct-2021,98.64433580379394
550,551,Bertha,143.65116409995682,-38.49489119923052,6/10/2021 3:00,92.99427314,146.909085,False,False,6/10/2021 6:53,-3.898333333,6/10/2021 19:35,-16.58861111,night,36,06-Oct-2021,148.65371426438662
551,552,Bertha,143.65271129969082,-38.49545230394536,6/10/2021 4:00,70.48285483,23.66334388,False,False,6/10/2021 6:53,-2.898333333,6/10/2021 19:35,-15.58861111,night,45,06-Oct-2021,19.559562128136704
552,553,Bertha,143.65174469999425,-38.49329129584018,6/10/2021 17:00,277.1079611,222.0114622,False,False,6/10/2021 6:53,10.10166667,6/10/2021 19:35,-2.588611111,day,63,06-Oct-2021,18.962495766521048
553,554,Bertha,143.65181329977324,-38.493129202390556,6/10/2021 18:00,302.5377251,231.3964634,False,False,6/10/2021 6:53,11.10166667,6/10/2021 19:35,-1.588611111,day,59,06-Oct-2021,101.62770392259758
554,555,Bertha,143.65274980015315,-38.495775302744754,6/10/2021 21:00,0.0,99.65645077,False,False,6/10/2021 6:53,-9.898333333,6/10/2021 19:35,1.411388889,night,44,06-Oct-2021,4.471972090176225
555,556,Bertha,143.65279539973506,-38.49575689805433,6/10/2021 22:00,11.04959337,92.7018619,False,False,6/10/2021 6:53,-8.898333333,6/10/2021 19:35,2.411388889,night,41,06-Oct-2021,64.81929075689574
556,557,Bertha,143.653165799781,-38.496263096028216,6/10/2021 23:00,58.29742688,147.9954398,False,False,6/10/2021 6:53,-7.898333333,6/10/2021 19:35,3.411388889,night,47,06-Oct-2021,13.398201407083578
557,558,Bertha,143.65277420030557,-38.49607230305936,7/10/2021 2:00,24.69509325,109.0123998,False,False,7/10/2021 6:52,-4.872777778,7/10/2021 19:36,-17.60444444,night,38,07-Oct-2021,87.90369744982067
558,559,Bertha,143.65192829988058,-38.496502596226875,7/10/2021 3:00,102.0539295,136.5931786,False,False,7/10/2021 6:52,-3.872777778,7/10/2021 19:36,-16.60444444,night,14,07-Oct-2021,140.80301894372184
559,560,Bertha,143.65348279939468,-38.49616129627233,7/10/2021 4:00,87.46799923,174.0213648,False,False,7/10/2021 6:52,-2.872777778,7/10/2021 19:36,-15.60444444,night,42,07-Oct-2021,113.88606960339608
560,561,Bertha,143.65223399957597,-38.49586229730964,7/10/2021 5:00,0.0,81.01992345,False,False,7/10/2021 6:52,-1.872777778,7/10/2021 19:36,-14.60444444,night,41,07-Oct-2021,12.274445049024344
561,562,Bertha,143.6503626001506,-38.494691599021984,7/10/2021 22:00,209.9494048,165.3966452,False,False,7/10/2021 6:52,-8.872777778,7/10/2021 19:36,2.395555556,night,28,07-Oct-2021,111.45816692344833
562,563,Bertha,143.6515260996144,-38.495106400532975,7/10/2021 23:00,94.15830908,58.32879314,False,False,7/10/2021 6:52,-7.872777778,7/10/2021 19:36,3.395555556,night,39,07-Oct-2021,120.49634947606083
563,564,Bertha,143.65259820016433,-38.49579080296657,8/10/2021 0:00,52.2669,67.59101548,False,False,8/10/2021 6:50,-6.8475,8/10/2021 19:37,-19.62027778,night,45,08-Oct-2021,67.9062951405921
564,565,Bertha,143.65201380047154,-38.496194897490405,8/10/2021 1:00,122.037,95.7696467,False,False,8/10/2021 6:50,-5.8475,8/10/2021 19:37,-18.62027778,night,24,08-Oct-2021,13.999492063512204
565,566,Bertha,143.6520112000288,-38.49606879918649,8/10/2021 2:00,108.0351445,85.63854287,False,False,8/10/2021 6:50,-4.8475,8/10/2021 19:37,-17.62027778,night,24,08-Oct-2021,30.75676603603724
566,567,Bertha,143.65236179987204,-38.49609800252311,8/10/2021 3:00,84.28692522,105.5093078,False,False,8/10/2021 6:50,-3.8475,8/10/2021 19:37,-16.62027778,night,33,08-Oct-2021,154.61808027092076
567,568,Bertha,143.6511543003588,-38.495078395605375,8/10/2021 4:00,93.39083954,50.31027559,False,False,8/10/2021 6:50,-2.8475,8/10/2021 19:37,-15.62027778,night,37,08-Oct-2021,72.7982016434084
568,569,Bertha,143.6516401994068,-38.493148395965775,8/10/2021 7:00,273.946598,228.438629,False,False,8/10/2021 6:50,0.1525,8/10/2021 19:37,-12.62027778,day,55,08-Oct-2021,19.18691971733419
569,570,Bertha,143.65321419995078,-38.49481329927822,8/10/2021 19:00,134.6377104,137.2613445,False,False,8/10/2021 6:50,-11.8475,8/10/2021 19:37,-0.620277778,day,26,08-Oct-2021,165.25425449250574
570,571,Bertha,143.6532357995674,-38.49630190077616,8/10/2021 20:00,158.338214,206.1098956,False,False,8/10/2021 6:50,-10.8475,8/10/2021 19:37,0.379722222,night,44,08-Oct-2021,139.79660207358
571,572,Bertha,143.6521234002212,-38.49539540345013,8/10/2021 21:00,34.9578,47.96785252,False,False,8/10/2021 6:50,-9.8475,8/10/2021 19:37,1.379722222,night,42,08-Oct-2021,75.43564078887884
572,573,Bertha,143.65130530025726,-38.495615499830365,8/10/2021 22:00,25.3018477,102.5468029,False,False,8/10/2021 6:50,-8.8475,8/10/2021 19:37,2.379722222,night,40,08-Oct-2021,46.58162097889997
573,574,Bertha,143.65183369996063,-38.495555100577086,8/10/2021 23:00,11.26900767,76.76836217,False,False,8/10/2021 6:50,-7.8475,8/10/2021 19:37,3.379722222,night,34,08-Oct-2021,118.58431751327299
574,575,Bertha,143.6507759999269,-38.49488409598189,9/10/2021 0:00,114.4706215,120.8679013,False,False,9/10/2021 6:49,-6.822222222,9/10/2021 19:38,-19.63638889,night,38,09-Oct-2021,63.54237485165028
575,576,Bertha,143.65142360027002,-38.49514609579942,9/10/2021 1:00,52.71257912,75.1697569,False,False,9/10/2021 6:49,-5.822222222,9/10/2021 19:38,-18.63638889,night,39,09-Oct-2021,79.72579911489282
576,577,Bertha,143.65075579947086,-38.49563639747095,9/10/2021 2:00,97.11794834,156.6619645,False,False,9/10/2021 6:49,-4.822222222,9/10/2021 19:38,-17.63638889,night,28,09-Oct-2021,47.90387653346385
577,578,Bertha,143.65130380060847,-38.49560890248163,9/10/2021 3:00,65.77266506,116.9445719,False,False,9/10/2021 6:49,-3.822222222,9/10/2021 19:38,-16.63638889,night,40,09-Oct-2021,146.2970782219237
578,579,Bertha,143.65297149955552,-38.495470399815936,9/10/2021 4:00,107.211137,95.04240856,False,False,9/10/2021 6:49,-2.822222222,9/10/2021 19:38,-15.63638889,night,44,09-Oct-2021,286.32975674065426
579,580,Bertha,143.65212430007702,-38.49297840210725,9/10/2021 5:00,241.0546238,220.52682,False,False,9/10/2021 6:49,-1.822222222,9/10/2021 19:38,-14.63638889,night,49,09-Oct-2021,8.44092565372878
580,581,Bertha,143.65175859977225,-38.49322729862021,9/10/2021 10:00,217.0516675,193.0985425,False,False,9/10/2021 6:49,3.177777778,9/10/2021 19:38,-9.636388889,day,57,09-Oct-2021,0.7413678885500502
581,582,Bertha,143.6516921001642,-38.49323840081129,9/10/2021 18:00,252.661711,177.2083101,False,False,9/10/2021 6:49,11.17777778,9/10/2021 19:38,-1.636388889,day,58,09-Oct-2021,250.45608368358003
582,583,Bertha,143.65326380009665,-38.49512649575452,9/10/2021 19:00,56.30695072,125.6332815,False,False,9/10/2021 6:49,-11.82222222,9/10/2021 19:38,-0.636388889,day,40,09-Oct-2021,78.09592777892925
583,584,Bertha,143.65302030034755,-38.49580349943689,9/10/2021 20:00,92.774025,166.4015322,False,False,9/10/2021 6:49,-10.82222222,9/10/2021 19:38,0.363611111,night,50,09-Oct-2021,48.74864966749867
584,585,Bertha,143.65302879945565,-38.49536439645469,9/10/2021 21:00,104.7867099,138.4502749,False,False,9/10/2021 6:49,-9.822222222,9/10/2021 19:38,1.363611111,night,41,09-Oct-2021,37.22295021633221
585,586,Bertha,143.65270689994225,-38.49558449843701,9/10/2021 22:00,88.97408328,149.8196122,False,False,9/10/2021 6:49,-8.822222222,9/10/2021 19:38,2.363611111,night,43,09-Oct-2021,103.61223789549159
586,587,Bertha,143.65153459962917,-38.49573430024527,9/10/2021 23:00,50.474,168.0832685,False,False,9/10/2021 6:49,-7.822222222,9/10/2021 19:38,3.363611111,night,25,09-Oct-2021,29.651212962562617
587,588,Bertha,143.65120429972248,-38.49579730185578,10/10/2021 0:00,63.63423004,199.0291112,False,False,10/10/2021 6:47,-6.796944444,10/10/2021 19:39,-19.6525,night,31,10-Oct-2021,57.34978746295634
588,589,Bertha,143.65108120047233,-38.49528980292432,10/10/2021 1:00,38.1255,157.2633094,False,False,10/10/2021 6:47,-5.796944444,10/10/2021 19:39,-18.6525,night,41,10-Oct-2021,26.592986679931883
589,590,Bertha,143.65074929968054,-38.494887899214646,10/10/2021 3:00,51.73360648,117.8425875,False,False,10/10/2021 6:47,-3.796944444,10/10/2021 19:39,-16.6525,night,38,10-Oct-2021,75.43171099261858
590,591,Bertha,143.65086609975359,-38.494214598490174,10/10/2021 4:00,24.4368,80.00523975,False,False,10/10/2021 6:47,-2.796944444,10/10/2021 19:39,-15.6525,night,35,10-Oct-2021,51.31466839467919
591,592,Bertha,143.65245429991612,-38.493610197835274,10/10/2021 7:00,116.03,124.6628674,False,False,10/10/2021 6:47,0.203055556,10/10/2021 19:39,-12.6525,day,40,10-Oct-2021,29.633836411532776
592,593,Bertha,143.65193159991807,-38.49234019691169,10/10/2021 12:00,146.6256458,255.9732999,False,False,10/10/2021 6:47,5.203055556,10/10/2021 19:39,-7.6525,day,14,10-Oct-2021,26.646418966494068
593,594,Bertha,143.65102679983522,-38.49245390169603,10/10/2021 15:00,112.994,251.3676203,False,False,10/10/2021 6:47,8.203055556,10/10/2021 19:39,-4.6525,day,21,10-Oct-2021,109.73866562662954
594,595,Bertha,143.65174919981342,-38.49326319998657,10/10/2021 16:00,21.77718702,155.6522451,False,False,10/10/2021 6:47,9.203055556,10/10/2021 19:39,-3.6525,day,61,10-Oct-2021,5.566111188088287
595,596,Bertha,143.65170149960338,-38.4932965002415,10/10/2021 17:00,18.28394625,143.3730883,False,False,10/10/2021 6:47,10.20305556,10/10/2021 19:39,-2.6525,day,61,10-Oct-2021,72.34903564418327
596,597,Bertha,143.651957599383,-38.49267659789864,10/10/2021 18:00,86.0614244,212.1623043,False,False,10/10/2021 6:47,11.20305556,10/10/2021 19:39,-1.6525,day,17,10-Oct-2021,78.58227942683561
597,598,Bertha,143.65047809985057,-38.49348439850688,10/10/2021 20:00,127.0109,161.6345099,False,False,10/10/2021 6:47,-10.79694444,10/10/2021 19:39,0.3475,night,16,10-Oct-2021,166.97027747215026
598,599,Bertha,143.6508865993467,-38.49495389590647,10/10/2021 21:00,96.079,94.16141713,False,False,10/10/2021 6:47,-9.796944444,10/10/2021 19:39,1.3475,night,34,10-Oct-2021,204.6797783753935
599,600,Bertha,143.65204690004998,-38.496556500368214,10/10/2021 22:00,140.63,213.7512886,False,False,10/10/2021 6:47,-8.796944444,10/10/2021 19:39,2.3475,night,13,10-Oct-2021,154.25638335334838
600,601,Bertha,143.6527276997342,-38.495274003888255,10/10/2021 23:00,63.4867,81.33322626,False,False,10/10/2021 6:47,-7.796944444,10/10/2021 19:39,3.3475,night,41,10-Oct-2021,102.24117463501565
601,602,Bertha,143.65205679983146,-38.49602920338835,11/10/2021 0:00,59.15422011,150.458291,False,False,11/10/2021 6:46,-6.771944444,11/10/2021 19:40,-19.66861111,night,25,11-Oct-2021,19.654217551019933
602,603,Bertha,143.65203889992426,-38.496205699314274,11/10/2021 1:00,75.248,160.8072024,False,False,11/10/2021 6:46,-5.771944444,11/10/2021 19:40,-18.66861111,night,24,11-Oct-2021,110.8778975901434
603,604,Bertha,143.65330810004554,-38.49615269694429,11/10/2021 2:00,119.0651633,163.8923435,False,False,11/10/2021 6:46,-4.771944444,11/10/2021 19:40,-17.66861111,night,49,11-Oct-2021,154.77730239403286
604,605,Bertha,143.65171749962266,-38.49553500118912,11/10/2021 3:00,92.15060102,98.65686516,False,False,11/10/2021 6:46,-3.771944444,11/10/2021 19:40,-16.66861111,night,33,11-Oct-2021,205.2230225338371
605,606,Bertha,143.6506458994351,-38.4938891997146,11/10/2021 4:00,286.3123143,193.7861049,False,False,11/10/2021 6:46,-2.771944444,11/10/2021 19:40,-15.66861111,night,27,11-Oct-2021,17.75924441745865
606,607,Bertha,143.65320720052736,-38.49547049899772,11/10/2021 20:00,3.412,91.12555445,False,False,11/10/2021 6:46,-10.77194444,11/10/2021 19:40,0.331388889,night,38,11-Oct-2021,27.482218810655628
607,608,Bertha,143.65321470042545,-38.49571800327942,11/10/2021 21:00,25.0066382,107.6489408,False,False,11/10/2021 6:46,-9.771944444,11/10/2021 19:40,1.331388889,night,37,11-Oct-2021,75.84812036443073
608,609,Bertha,143.65407680027025,-38.49580660354256,11/10/2021 22:00,78.77204839,162.9303093,False,False,11/10/2021 6:46,-8.771944444,11/10/2021 19:40,2.331388889,night,14,11-Oct-2021,48.543556259876894
609,610,Bertha,143.6543825005951,-38.49544120151208,11/10/2021 23:00,102.6089,171.1987594,False,False,11/10/2021 6:46,-7.771944444,11/10/2021 19:40,3.331388889,night,21,11-Oct-2021,21.731428800289454
610,611,Bertha,143.65453630042722,-38.4952872023562,12/10/2021 0:00,116.6241454,188.7116343,False,False,12/10/2021 6:44,-6.747222222,12/10/2021 19:41,-19.685,night,16,12-Oct-2021,5.399729078630434
611,612,Bertha,143.65456159941525,-38.49533159717975,12/10/2021 1:00,118.5818,195.0068595,False,False,12/10/2021 6:44,-5.747222222,12/10/2021 19:41,-18.685,night,16,12-Oct-2021,106.05118983153116
612,613,Bertha,143.65337480024246,-38.495538499817734,12/10/2021 2:00,28.89277191,114.9823327,False,False,12/10/2021 6:44,-4.747222222,12/10/2021 19:41,-17.685,night,35,12-Oct-2021,289.89503788188375
613,614,Bertha,143.65158389992283,-38.49333870011576,12/10/2021 3:00,125.4267267,177.5321375,False,False,12/10/2021 6:44,-3.747222222,12/10/2021 19:41,-16.685,night,65,12-Oct-2021,2.271297607773477
614,615,Bertha,143.6518694003395,-38.493238996955135,12/10/2021 15:00,125.7550962,173.8710685,False,False,12/10/2021 6:44,8.252777778,12/10/2021 19:41,-4.685,day,61,12-Oct-2021,4.753998585528708
615,616,Bertha,143.6519783001927,-38.49323560153988,12/10/2021 17:00,88.04112036,187.1268901,False,False,12/10/2021 6:44,10.25277778,12/10/2021 19:41,-2.685,day,60,12-Oct-2021,65.2611853388409
616,617,Bertha,143.652173700363,-38.49380309837761,12/10/2021 18:00,34.50113031,115.0333687,False,False,12/10/2021 6:44,11.25277778,12/10/2021 19:41,-1.685,day,42,12-Oct-2021,95.21186884412177
617,618,Bertha,143.65136629969507,-38.49438019693645,12/10/2021 19:00,60.83945679,112.2344569,False,False,12/10/2021 6:44,-11.74722222,12/10/2021 19:41,-0.685,day,27,12-Oct-2021,98.22731405891967
618,619,Bertha,143.6503637004365,-38.4947828989371,12/10/2021 20:00,151.7631548,187.699998,False,False,12/10/2021 6:44,-10.74722222,12/10/2021 19:41,0.315,night,29,12-Oct-2021,83.37457972975552
619,620,Bertha,143.65060129981714,-38.494055398128175,12/10/2021 21:00,150.2425279,168.240174,False,False,12/10/2021 6:44,-9.747222222,12/10/2021 19:41,1.315,night,27,12-Oct-2021,172.01669901899535
620,621,Bertha,143.6520952994596,-38.49506669970302,12/10/2021 22:00,10.8822,68.72507244,False,False,12/10/2021 6:44,-8.747222222,12/10/2021 19:41,2.315,night,27,12-Oct-2021,72.05191207379247
621,622,Bertha,143.65290199995357,-38.495205902506875,12/10/2021 23:00,61.56985779,91.40517854,False,False,12/10/2021 6:44,-7.747222222,12/10/2021 19:41,3.315,night,37,12-Oct-2021,50.44047234485927
622,623,Bertha,143.6534125994341,-38.495419099089716,13/10/2021 0:00,121.4262297,143.0927083,False,False,13/10/2021 6:43,-6.7225,13/10/2021 19:42,-19.70138889,night,38,13-Oct-2021,36.91666757490104
623,624,Bertha,143.6537504996959,-38.49521889576427,13/10/2021 1:00,145.4200694,148.2918646,False,False,13/10/2021 6:43,-5.7225,13/10/2021 19:42,-18.70138889,night,30,13-Oct-2021,96.9065643010509
624,625,Bertha,143.65457410026818,-38.49580469589158,13/10/2021 2:00,166.8583812,234.456911,False,False,13/10/2021 6:43,-4.7225,13/10/2021 19:42,-17.70138889,night,28,13-Oct-2021,137.89053627931534
625,626,Bertha,143.6531255003422,-38.49530770332795,13/10/2021 3:00,22.54174013,88.89180112,False,False,13/10/2021 6:43,-3.7225,13/10/2021 19:42,-16.70138889,night,39,13-Oct-2021,172.59545045410863
626,627,Bertha,143.65140339996478,-38.49454230138322,13/10/2021 4:00,151.9757543,83.25387531,False,False,13/10/2021 6:43,-2.7225,13/10/2021 19:42,-15.70138889,night,20,13-Oct-2021,8.199345653234987
627,628,Bertha,143.65088330043477,-38.49384009786777,14/10/2021 15:00,235.4936284,165.6573059,False,False,14/10/2021 6:41,8.301944444,14/10/2021 19:43,-4.717777778,day,31,14-Oct-2021,97.73617554217648
628,629,Bertha,143.65175639972037,-38.49328839986713,14/10/2021 16:00,229.0880743,191.8302273,False,False,14/10/2021 6:41,9.301944444,14/10/2021 19:43,-3.717777778,day,63,14-Oct-2021,50.81895392686504
